"candidate_id","person_concept_id","person_feature","scene_domain_id","scene_domain","stage_id","stage","trigger_id","trigger","need_id","need_content","need_shape_hint","mechanism_hint","topic_question_stub","generation_method","review_status"
"CC2-01479","PF-E04","沟通/共情能力","SC-S2-10","性/身体亲密","SC-S1-06","备孕/怀孕/生育","SC-S3-08","本人健康变化","NF-N1-10","性/身体亲密","Gate / fit","N3-10","当「沟通/共情能力」进入「备孕/怀孕/生育」的「性/身体亲密」，遇到「本人健康变化」时，对重视「性/身体亲密」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01480","PF-E04","沟通/共情能力","SC-S2-10","性/身体亲密","SC-S1-06","备孕/怀孕/生育","SC-S3-10","反复小问题累积","NF-N1-03","被理解/被回应/被关心","Gate or conditional","N3-01","当「沟通/共情能力」进入「备孕/怀孕/生育」的「性/身体亲密」，遇到「反复小问题累积」时，对重视「被理解/被回应/被关心」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01481","PF-E04","沟通/共情能力","SC-S2-10","性/身体亲密","SC-S1-06","备孕/怀孕/生育","SC-S3-10","反复小问题累积","NF-N1-05","安全/信任/可预测","Gate / conditional","N3-02/N3-06","当「沟通/共情能力」进入「备孕/怀孕/生育」的「性/身体亲密」，遇到「反复小问题累积」时，对重视「安全/信任/可预测」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01482","PF-E04","沟通/共情能力","SC-S2-10","性/身体亲密","SC-S1-06","备孕/怀孕/生育","SC-S3-10","反复小问题累积","NF-N1-10","性/身体亲密","Gate / fit","N3-10","当「沟通/共情能力」进入「备孕/怀孕/生育」的「性/身体亲密」，遇到「反复小问题累积」时，对重视「性/身体亲密」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01483","PF-E04","沟通/共情能力","SC-S2-10","性/身体亲密","SC-S1-07","婴幼儿照护","SC-S3-08","本人健康变化","NF-N1-03","被理解/被回应/被关心","Gate or conditional","N3-01","当「沟通/共情能力」进入「婴幼儿照护」的「性/身体亲密」，遇到「本人健康变化」时，对重视「被理解/被回应/被关心」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01484","PF-E04","沟通/共情能力","SC-S2-10","性/身体亲密","SC-S1-07","婴幼儿照护","SC-S3-08","本人健康变化","NF-N1-05","安全/信任/可预测","Gate / conditional","N3-02/N3-06","当「沟通/共情能力」进入「婴幼儿照护」的「性/身体亲密」，遇到「本人健康变化」时，对重视「安全/信任/可预测」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01485","PF-E04","沟通/共情能力","SC-S2-10","性/身体亲密","SC-S1-07","婴幼儿照护","SC-S3-08","本人健康变化","NF-N1-10","性/身体亲密","Gate / fit","N3-10","当「沟通/共情能力」进入「婴幼儿照护」的「性/身体亲密」，遇到「本人健康变化」时，对重视「性/身体亲密」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01486","PF-E04","沟通/共情能力","SC-S2-10","性/身体亲密","SC-S1-07","婴幼儿照护","SC-S3-10","反复小问题累积","NF-N1-03","被理解/被回应/被关心","Gate or conditional","N3-01","当「沟通/共情能力」进入「婴幼儿照护」的「性/身体亲密」，遇到「反复小问题累积」时，对重视「被理解/被回应/被关心」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01487","PF-E04","沟通/共情能力","SC-S2-10","性/身体亲密","SC-S1-07","婴幼儿照护","SC-S3-10","反复小问题累积","NF-N1-05","安全/信任/可预测","Gate / conditional","N3-02/N3-06","当「沟通/共情能力」进入「婴幼儿照护」的「性/身体亲密」，遇到「反复小问题累积」时，对重视「安全/信任/可预测」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01488","PF-E04","沟通/共情能力","SC-S2-10","性/身体亲密","SC-S1-07","婴幼儿照护","SC-S3-10","反复小问题累积","NF-N1-10","性/身体亲密","Gate / fit","N3-10","当「沟通/共情能力」进入「婴幼儿照护」的「性/身体亲密」，遇到「反复小问题累积」时，对重视「性/身体亲密」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01489","PF-E05","生活管理能力","SC-S2-05","家务/家庭劳动","SC-S1-04","同居/婚前","SC-S3-10","反复小问题累积","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「生活管理能力」进入「同居/婚前」的「家务/家庭劳动」，遇到「反复小问题累积」时，对重视「公平/可靠/合作」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01490","PF-E05","生活管理能力","SC-S2-05","家务/家庭劳动","SC-S1-04","同居/婚前","SC-S3-10","反复小问题累积","NF-N1-05","安全/信任/可预测","Gate / conditional","N3-02/N3-06","当「生活管理能力」进入「同居/婚前」的「家务/家庭劳动」，遇到「反复小问题累积」时，对重视「安全/信任/可预测」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01491","PF-E05","生活管理能力","SC-S2-05","家务/家庭劳动","SC-S1-04","同居/婚前","SC-S3-10","反复小问题累积","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「生活管理能力」进入「同居/婚前」的「家务/家庭劳动」，遇到「反复小问题累积」时，对重视「家庭投入/家庭边界」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01492","PF-E05","生活管理能力","SC-S2-05","家务/家庭劳动","SC-S1-06","备孕/怀孕/生育","SC-S3-06","生育/育儿转折","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「生活管理能力」进入「备孕/怀孕/生育」的「家务/家庭劳动」，遇到「生育/育儿转折」时，对重视「公平/可靠/合作」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01493","PF-E05","生活管理能力","SC-S2-05","家务/家庭劳动","SC-S1-06","备孕/怀孕/生育","SC-S3-06","生育/育儿转折","NF-N1-05","安全/信任/可预测","Gate / conditional","N3-02/N3-06","当「生活管理能力」进入「备孕/怀孕/生育」的「家务/家庭劳动」，遇到「生育/育儿转折」时，对重视「安全/信任/可预测」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01494","PF-E05","生活管理能力","SC-S2-05","家务/家庭劳动","SC-S1-06","备孕/怀孕/生育","SC-S3-06","生育/育儿转折","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「生活管理能力」进入「备孕/怀孕/生育」的「家务/家庭劳动」，遇到「生育/育儿转折」时，对重视「家庭投入/家庭边界」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01495","PF-E05","生活管理能力","SC-S2-05","家务/家庭劳动","SC-S1-06","备孕/怀孕/生育","SC-S3-10","反复小问题累积","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「生活管理能力」进入「备孕/怀孕/生育」的「家务/家庭劳动」，遇到「反复小问题累积」时，对重视「公平/可靠/合作」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01496","PF-E05","生活管理能力","SC-S2-05","家务/家庭劳动","SC-S1-06","备孕/怀孕/生育","SC-S3-10","反复小问题累积","NF-N1-05","安全/信任/可预测","Gate / conditional","N3-02/N3-06","当「生活管理能力」进入「备孕/怀孕/生育」的「家务/家庭劳动」，遇到「反复小问题累积」时，对重视「安全/信任/可预测」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01497","PF-E05","生活管理能力","SC-S2-05","家务/家庭劳动","SC-S1-06","备孕/怀孕/生育","SC-S3-10","反复小问题累积","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「生活管理能力」进入「备孕/怀孕/生育」的「家务/家庭劳动」，遇到「反复小问题累积」时，对重视「家庭投入/家庭边界」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01498","PF-E05","生活管理能力","SC-S2-05","家务/家庭劳动","SC-S1-07","婴幼儿照护","SC-S3-06","生育/育儿转折","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「生活管理能力」进入「婴幼儿照护」的「家务/家庭劳动」，遇到「生育/育儿转折」时，对重视「公平/可靠/合作」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01499","PF-E05","生活管理能力","SC-S2-05","家务/家庭劳动","SC-S1-07","婴幼儿照护","SC-S3-06","生育/育儿转折","NF-N1-05","安全/信任/可预测","Gate / conditional","N3-02/N3-06","当「生活管理能力」进入「婴幼儿照护」的「家务/家庭劳动」，遇到「生育/育儿转折」时，对重视「安全/信任/可预测」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01500","PF-E05","生活管理能力","SC-S2-05","家务/家庭劳动","SC-S1-07","婴幼儿照护","SC-S3-06","生育/育儿转折","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「生活管理能力」进入「婴幼儿照护」的「家务/家庭劳动」，遇到「生育/育儿转折」时，对重视「家庭投入/家庭边界」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01501","PF-E05","生活管理能力","SC-S2-05","家务/家庭劳动","SC-S1-07","婴幼儿照护","SC-S3-10","反复小问题累积","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「生活管理能力」进入「婴幼儿照护」的「家务/家庭劳动」，遇到「反复小问题累积」时，对重视「公平/可靠/合作」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01502","PF-E05","生活管理能力","SC-S2-05","家务/家庭劳动","SC-S1-07","婴幼儿照护","SC-S3-10","反复小问题累积","NF-N1-05","安全/信任/可预测","Gate / conditional","N3-02/N3-06","当「生活管理能力」进入「婴幼儿照护」的「家务/家庭劳动」，遇到「反复小问题累积」时，对重视「安全/信任/可预测」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01503","PF-E05","生活管理能力","SC-S2-05","家务/家庭劳动","SC-S1-07","婴幼儿照护","SC-S3-10","反复小问题累积","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「生活管理能力」进入「婴幼儿照护」的「家务/家庭劳动」，遇到「反复小问题累积」时，对重视「家庭投入/家庭边界」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01504","PF-E05","生活管理能力","SC-S2-05","家务/家庭劳动","SC-S1-09","中年多重责任","SC-S3-06","生育/育儿转折","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「生活管理能力」进入「中年多重责任」的「家务/家庭劳动」，遇到「生育/育儿转折」时，对重视「公平/可靠/合作」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01505","PF-E05","生活管理能力","SC-S2-05","家务/家庭劳动","SC-S1-09","中年多重责任","SC-S3-06","生育/育儿转折","NF-N1-05","安全/信任/可预测","Gate / conditional","N3-02/N3-06","当「生活管理能力」进入「中年多重责任」的「家务/家庭劳动」，遇到「生育/育儿转折」时，对重视「安全/信任/可预测」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01506","PF-E05","生活管理能力","SC-S2-05","家务/家庭劳动","SC-S1-09","中年多重责任","SC-S3-06","生育/育儿转折","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「生活管理能力」进入「中年多重责任」的「家务/家庭劳动」，遇到「生育/育儿转折」时，对重视「家庭投入/家庭边界」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01507","PF-E05","生活管理能力","SC-S2-05","家务/家庭劳动","SC-S1-09","中年多重责任","SC-S3-10","反复小问题累积","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「生活管理能力」进入「中年多重责任」的「家务/家庭劳动」，遇到「反复小问题累积」时，对重视「公平/可靠/合作」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01508","PF-E05","生活管理能力","SC-S2-05","家务/家庭劳动","SC-S1-09","中年多重责任","SC-S3-10","反复小问题累积","NF-N1-05","安全/信任/可预测","Gate / conditional","N3-02/N3-06","当「生活管理能力」进入「中年多重责任」的「家务/家庭劳动」，遇到「反复小问题累积」时，对重视「安全/信任/可预测」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01509","PF-E05","生活管理能力","SC-S2-05","家务/家庭劳动","SC-S1-09","中年多重责任","SC-S3-10","反复小问题累积","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「生活管理能力」进入「中年多重责任」的「家务/家庭劳动」，遇到「反复小问题累积」时，对重视「家庭投入/家庭边界」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01510","PF-E05","生活管理能力","SC-S2-01","日常作息与生活管理","SC-S1-02","恋爱/磨合","SC-S3-01","工作时间突变","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「生活管理能力」进入「恋爱/磨合」的「日常作息与生活管理」，遇到「工作时间突变」时，对重视「公平/可靠/合作」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01511","PF-E05","生活管理能力","SC-S2-01","日常作息与生活管理","SC-S1-02","恋爱/磨合","SC-S3-01","工作时间突变","NF-N1-05","安全/信任/可预测","Gate / conditional","N3-02/N3-06","当「生活管理能力」进入「恋爱/磨合」的「日常作息与生活管理」，遇到「工作时间突变」时，对重视「安全/信任/可预测」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01512","PF-E05","生活管理能力","SC-S2-01","日常作息与生活管理","SC-S1-02","恋爱/磨合","SC-S3-01","工作时间突变","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「生活管理能力」进入「恋爱/磨合」的「日常作息与生活管理」，遇到「工作时间突变」时，对重视「家庭投入/家庭边界」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01513","PF-E05","生活管理能力","SC-S2-01","日常作息与生活管理","SC-S1-02","恋爱/磨合","SC-S3-10","反复小问题累积","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「生活管理能力」进入「恋爱/磨合」的「日常作息与生活管理」，遇到「反复小问题累积」时，对重视「公平/可靠/合作」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01514","PF-E05","生活管理能力","SC-S2-01","日常作息与生活管理","SC-S1-02","恋爱/磨合","SC-S3-10","反复小问题累积","NF-N1-05","安全/信任/可预测","Gate / conditional","N3-02/N3-06","当「生活管理能力」进入「恋爱/磨合」的「日常作息与生活管理」，遇到「反复小问题累积」时，对重视「安全/信任/可预测」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01515","PF-E05","生活管理能力","SC-S2-01","日常作息与生活管理","SC-S1-02","恋爱/磨合","SC-S3-10","反复小问题累积","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「生活管理能力」进入「恋爱/磨合」的「日常作息与生活管理」，遇到「反复小问题累积」时，对重视「家庭投入/家庭边界」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01516","PF-E05","生活管理能力","SC-S2-01","日常作息与生活管理","SC-S1-04","同居/婚前","SC-S3-01","工作时间突变","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「生活管理能力」进入「同居/婚前」的「日常作息与生活管理」，遇到「工作时间突变」时，对重视「公平/可靠/合作」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01517","PF-E05","生活管理能力","SC-S2-01","日常作息与生活管理","SC-S1-04","同居/婚前","SC-S3-01","工作时间突变","NF-N1-05","安全/信任/可预测","Gate / conditional","N3-02/N3-06","当「生活管理能力」进入「同居/婚前」的「日常作息与生活管理」，遇到「工作时间突变」时，对重视「安全/信任/可预测」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01518","PF-E05","生活管理能力","SC-S2-01","日常作息与生活管理","SC-S1-04","同居/婚前","SC-S3-01","工作时间突变","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「生活管理能力」进入「同居/婚前」的「日常作息与生活管理」，遇到「工作时间突变」时，对重视「家庭投入/家庭边界」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01519","PF-E05","生活管理能力","SC-S2-01","日常作息与生活管理","SC-S1-04","同居/婚前","SC-S3-10","反复小问题累积","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「生活管理能力」进入「同居/婚前」的「日常作息与生活管理」，遇到「反复小问题累积」时，对重视「公平/可靠/合作」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01520","PF-E05","生活管理能力","SC-S2-01","日常作息与生活管理","SC-S1-04","同居/婚前","SC-S3-10","反复小问题累积","NF-N1-05","安全/信任/可预测","Gate / conditional","N3-02/N3-06","当「生活管理能力」进入「同居/婚前」的「日常作息与生活管理」，遇到「反复小问题累积」时，对重视「安全/信任/可预测」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01521","PF-E05","生活管理能力","SC-S2-01","日常作息与生活管理","SC-S1-04","同居/婚前","SC-S3-10","反复小问题累积","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「生活管理能力」进入「同居/婚前」的「日常作息与生活管理」，遇到「反复小问题累积」时，对重视「家庭投入/家庭边界」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01522","PF-E05","生活管理能力","SC-S2-01","日常作息与生活管理","SC-S1-07","婴幼儿照护","SC-S3-01","工作时间突变","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「生活管理能力」进入「婴幼儿照护」的「日常作息与生活管理」，遇到「工作时间突变」时，对重视「公平/可靠/合作」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01523","PF-E05","生活管理能力","SC-S2-01","日常作息与生活管理","SC-S1-07","婴幼儿照护","SC-S3-01","工作时间突变","NF-N1-05","安全/信任/可预测","Gate / conditional","N3-02/N3-06","当「生活管理能力」进入「婴幼儿照护」的「日常作息与生活管理」，遇到「工作时间突变」时，对重视「安全/信任/可预测」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01524","PF-E05","生活管理能力","SC-S2-01","日常作息与生活管理","SC-S1-07","婴幼儿照护","SC-S3-01","工作时间突变","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「生活管理能力」进入「婴幼儿照护」的「日常作息与生活管理」，遇到「工作时间突变」时，对重视「家庭投入/家庭边界」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01525","PF-E05","生活管理能力","SC-S2-01","日常作息与生活管理","SC-S1-07","婴幼儿照护","SC-S3-10","反复小问题累积","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「生活管理能力」进入「婴幼儿照护」的「日常作息与生活管理」，遇到「反复小问题累积」时，对重视「公平/可靠/合作」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01526","PF-E05","生活管理能力","SC-S2-01","日常作息与生活管理","SC-S1-07","婴幼儿照护","SC-S3-10","反复小问题累积","NF-N1-05","安全/信任/可预测","Gate / conditional","N3-02/N3-06","当「生活管理能力」进入「婴幼儿照护」的「日常作息与生活管理」，遇到「反复小问题累积」时，对重视「安全/信任/可预测」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01527","PF-E05","生活管理能力","SC-S2-01","日常作息与生活管理","SC-S1-07","婴幼儿照护","SC-S3-10","反复小问题累积","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「生活管理能力」进入「婴幼儿照护」的「日常作息与生活管理」，遇到「反复小问题累积」时，对重视「家庭投入/家庭边界」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01528","PF-E05","生活管理能力","SC-S2-06","孩子/生育/教育","SC-S1-05","结婚/建立家庭","SC-S3-06","生育/育儿转折","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「生活管理能力」进入「结婚/建立家庭」的「孩子/生育/教育」，遇到「生育/育儿转折」时，对重视「公平/可靠/合作」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01529","PF-E05","生活管理能力","SC-S2-06","孩子/生育/教育","SC-S1-05","结婚/建立家庭","SC-S3-06","生育/育儿转折","NF-N1-05","安全/信任/可预测","Gate / conditional","N3-02/N3-06","当「生活管理能力」进入「结婚/建立家庭」的「孩子/生育/教育」，遇到「生育/育儿转折」时，对重视「安全/信任/可预测」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01530","PF-E05","生活管理能力","SC-S2-06","孩子/生育/教育","SC-S1-05","结婚/建立家庭","SC-S3-06","生育/育儿转折","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「生活管理能力」进入「结婚/建立家庭」的「孩子/生育/教育」，遇到「生育/育儿转折」时，对重视「家庭投入/家庭边界」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01531","PF-E05","生活管理能力","SC-S2-06","孩子/生育/教育","SC-S1-05","结婚/建立家庭","SC-S3-01","工作时间突变","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「生活管理能力」进入「结婚/建立家庭」的「孩子/生育/教育」，遇到「工作时间突变」时，对重视「公平/可靠/合作」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01532","PF-E05","生活管理能力","SC-S2-06","孩子/生育/教育","SC-S1-05","结婚/建立家庭","SC-S3-01","工作时间突变","NF-N1-05","安全/信任/可预测","Gate / conditional","N3-02/N3-06","当「生活管理能力」进入「结婚/建立家庭」的「孩子/生育/教育」，遇到「工作时间突变」时，对重视「安全/信任/可预测」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01533","PF-E05","生活管理能力","SC-S2-06","孩子/生育/教育","SC-S1-05","结婚/建立家庭","SC-S3-01","工作时间突变","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「生活管理能力」进入「结婚/建立家庭」的「孩子/生育/教育」，遇到「工作时间突变」时，对重视「家庭投入/家庭边界」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01534","PF-E05","生活管理能力","SC-S2-06","孩子/生育/教育","SC-S1-06","备孕/怀孕/生育","SC-S3-06","生育/育儿转折","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「生活管理能力」进入「备孕/怀孕/生育」的「孩子/生育/教育」，遇到「生育/育儿转折」时，对重视「公平/可靠/合作」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01535","PF-E05","生活管理能力","SC-S2-06","孩子/生育/教育","SC-S1-06","备孕/怀孕/生育","SC-S3-06","生育/育儿转折","NF-N1-05","安全/信任/可预测","Gate / conditional","N3-02/N3-06","当「生活管理能力」进入「备孕/怀孕/生育」的「孩子/生育/教育」，遇到「生育/育儿转折」时，对重视「安全/信任/可预测」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01536","PF-E05","生活管理能力","SC-S2-06","孩子/生育/教育","SC-S1-06","备孕/怀孕/生育","SC-S3-06","生育/育儿转折","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「生活管理能力」进入「备孕/怀孕/生育」的「孩子/生育/教育」，遇到「生育/育儿转折」时，对重视「家庭投入/家庭边界」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01537","PF-E05","生活管理能力","SC-S2-06","孩子/生育/教育","SC-S1-06","备孕/怀孕/生育","SC-S3-01","工作时间突变","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「生活管理能力」进入「备孕/怀孕/生育」的「孩子/生育/教育」，遇到「工作时间突变」时，对重视「公平/可靠/合作」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01538","PF-E05","生活管理能力","SC-S2-06","孩子/生育/教育","SC-S1-06","备孕/怀孕/生育","SC-S3-01","工作时间突变","NF-N1-05","安全/信任/可预测","Gate / conditional","N3-02/N3-06","当「生活管理能力」进入「备孕/怀孕/生育」的「孩子/生育/教育」，遇到「工作时间突变」时，对重视「安全/信任/可预测」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01539","PF-E05","生活管理能力","SC-S2-06","孩子/生育/教育","SC-S1-06","备孕/怀孕/生育","SC-S3-01","工作时间突变","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「生活管理能力」进入「备孕/怀孕/生育」的「孩子/生育/教育」，遇到「工作时间突变」时，对重视「家庭投入/家庭边界」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01540","PF-E05","生活管理能力","SC-S2-06","孩子/生育/教育","SC-S1-07","婴幼儿照护","SC-S3-06","生育/育儿转折","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「生活管理能力」进入「婴幼儿照护」的「孩子/生育/教育」，遇到「生育/育儿转折」时，对重视「公平/可靠/合作」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01541","PF-E05","生活管理能力","SC-S2-06","孩子/生育/教育","SC-S1-07","婴幼儿照护","SC-S3-06","生育/育儿转折","NF-N1-05","安全/信任/可预测","Gate / conditional","N3-02/N3-06","当「生活管理能力」进入「婴幼儿照护」的「孩子/生育/教育」，遇到「生育/育儿转折」时，对重视「安全/信任/可预测」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01542","PF-E05","生活管理能力","SC-S2-06","孩子/生育/教育","SC-S1-07","婴幼儿照护","SC-S3-06","生育/育儿转折","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「生活管理能力」进入「婴幼儿照护」的「孩子/生育/教育」，遇到「生育/育儿转折」时，对重视「家庭投入/家庭边界」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01543","PF-E05","生活管理能力","SC-S2-06","孩子/生育/教育","SC-S1-07","婴幼儿照护","SC-S3-01","工作时间突变","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「生活管理能力」进入「婴幼儿照护」的「孩子/生育/教育」，遇到「工作时间突变」时，对重视「公平/可靠/合作」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01544","PF-E05","生活管理能力","SC-S2-06","孩子/生育/教育","SC-S1-07","婴幼儿照护","SC-S3-01","工作时间突变","NF-N1-05","安全/信任/可预测","Gate / conditional","N3-02/N3-06","当「生活管理能力」进入「婴幼儿照护」的「孩子/生育/教育」，遇到「工作时间突变」时，对重视「安全/信任/可预测」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01545","PF-E05","生活管理能力","SC-S2-06","孩子/生育/教育","SC-S1-07","婴幼儿照护","SC-S3-01","工作时间突变","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「生活管理能力」进入「婴幼儿照护」的「孩子/生育/教育」，遇到「工作时间突变」时，对重视「家庭投入/家庭边界」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01546","PF-E05","生活管理能力","SC-S2-06","孩子/生育/教育","SC-S1-08","孩子成长/教育","SC-S3-06","生育/育儿转折","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「生活管理能力」进入「孩子成长/教育」的「孩子/生育/教育」，遇到「生育/育儿转折」时，对重视「公平/可靠/合作」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
